             ET TOOLBOX REACH SUMMARY

      Summary for: URGWOM Reach 7 (San Acacia to San Marcial gage)    

      Vegetation classification: IKONOS 2000 + USU 2001          (Except open water)

      ET TOOLBOX classes (ag. + rip. + open water + urb.):    38655.2 acres

          (Daily URGWOM Water Use = Daily Consumptive Use Total - Rain)

"      Note:  Final values are subject to change with updated weather data, which could occur multiple times during periods of local "
             weather station data feed instability.

             --------------- Daily Consumptive Use ---------------    Daily    ----- Daily URGWOM Water Use ----    Total URGWOM Water    ----- Daily Flow Difference -----
    2009   F  Total   Agriculture    Riparian   Open Water   Urban    Rain      Total    5-Day Avg.  10-Day Avg.    Use To-Date Since      Total    5-Day Avg.  10-Day Avg.
" Month Day M   CFS         CFS          CFS         CFS       CFS      CFS       CFS         CFS          CFS       Jan.  1, 2009 AC-FT     CFS         CFS          CFS"
 ----- --- - ------   -----------    --------   ----------   ------   -----    -------   ----------  -----------    -------------------   -------   ----------  -----------
  July 26     502.6       214.3        259.8        27.7       0.8   205.7      296.9       461.3        442.2           78850.6           None        None         None
  July 25     512.7       220.9        262.8        28.2       0.8     5.3      507.4       452.1        458.4           78262.7           None        None         None
  July 24     542.5       240.2        270.9        30.5       0.9     2.8      539.6       438.0        460.7           77258.0           None        None         None
  July 23     517.8       228.9        259.1        28.9       0.8    55.6      462.1       410.5        448.0           76189.5           None        None         None
  July 22     500.3       225.5        246.2        27.8       0.8     0.0      500.3       409.2        458.9           75274.5           None        None         None
  July 21     447.1       192.3        229.0        25.0       0.7   195.9      251.1       423.0        465.0           74283.9           None        None         None
  July 20     559.6       250.6        275.9        32.1       1.0   122.8      436.8       464.7        494.8           73786.6           None        None         None
  July 19     573.5       252.3        288.7        31.7       0.9   171.5      402.0       483.3        504.4           72921.7           None        None         None
  July 18     535.1       241.4        262.4        30.4       0.9    79.4      455.7       485.5        488.9           72125.6           None        None         None
  July 17     580.4       264.4        282.0        33.0       1.0    10.9      569.4       508.5        498.5           71223.4           None        None         None
  July 16     501.2       228.1        243.7        28.5       0.9    41.7      459.5       506.9        492.3           70095.9           None        None         None
  July 15     541.8       247.1        262.6        31.2       0.9    11.8      530.0       525.0        485.5           69186.2           None        None         None
  July 14     480.9       212.6        240.5        27.1       0.7    68.0      412.9       525.5        469.4           68136.8           None        None         None
  July 13     573.7       261.0        279.3        32.4       0.9     2.9      570.8       492.4        468.9           67319.2           None        None         None
  July 12     561.5       257.3        270.5        32.7       1.0     0.0      561.5       488.4        322.2           66189.0           None        None         None
  July 11     549.6       251.6        265.1        31.9       1.0     0.0      549.6       477.7        315.1           65077.3           None        None         None
  July 10     537.6       251.3        253.5        31.8       1.0     4.8      532.8       446.0        312.5           63989.0           None        None         None
  July  9     473.7       209.8        236.1        27.0       0.7   226.4      247.3       413.3        306.8           62934.1           None        None         None
