"Date","Mean_cfs_SanAcacia","Mean_cfs_BosFarms"
2006-01-19,530,NA
2006-01-20,534,NA
2006-01-21,538,NA
2006-01-22,543,NA
2006-01-23,575,NA
2006-01-24,594,NA
2006-01-25,600,NA
2006-01-26,575,NA
2006-01-27,576,NA
2006-01-28,581,NA
2006-01-29,573,NA
2006-01-30,578,NA
2006-01-31,577,NA
2006-02-01,596,NA
2006-02-02,610,NA
2006-02-03,635,NA
2006-02-04,645,NA
2006-02-05,652,NA
2006-02-06,642,NA
2006-02-07,660,NA
2006-02-08,662,NA
2006-02-09,665,NA
2006-02-10,664,NA
2006-02-11,657,NA
2006-02-12,653,NA
2006-02-13,650,NA
2006-02-14,654,NA
2006-02-15,646,NA
2006-02-16,599,NA
2006-02-17,584,NA
2006-02-18,613,NA
2006-02-19,620,NA
2006-02-20,621,NA
2006-02-21,620,NA
2006-02-22,623,NA
2006-02-23,620,NA
2006-02-24,614,NA
2006-02-25,620,NA
2006-02-26,627,NA
2006-02-27,632,NA
2006-02-28,595,NA
2006-03-01,523,NA
2006-03-02,474,NA
2006-03-03,414,NA
2006-03-04,388,NA
2006-03-05,425,NA
2006-03-06,432,NA
2006-03-07,419,NA
2006-03-08,374,NA
2006-03-09,342,NA
2006-03-10,310,NA
2006-03-11,312,NA
2006-03-12,351,NA
2006-03-13,345,NA
2006-03-14,279,NA
2006-03-15,217,NA
2006-03-16,179,NA
2006-03-17,180,NA
2006-03-18,182,NA
2006-03-19,180,NA
2006-03-20,180,NA
2006-03-21,176,NA
2006-03-22,171,NA
2006-03-23,171,NA
2006-03-24,174,NA
2006-03-25,175,NA
2006-03-26,176,NA
2006-03-27,166,NA
2006-03-28,160,NA
2006-03-29,162,NA
2006-03-30,159,NA
2006-03-31,147,NA
2006-04-01,153,NA
2006-04-02,158,NA
2006-04-03,157,NA
2006-04-04,156,NA
2006-04-05,148,NA
2006-04-06,145,NA
2006-04-07,143,NA
2006-04-08,148,NA
2006-04-09,150,NA
2006-04-10,149,NA
2006-04-11,152,NA
2006-04-12,161,NA
2006-04-13,166,NA
2006-04-14,173,NA
2006-04-15,179,NA
2006-04-16,178,NA
2006-04-17,183,NA
2006-04-18,204,NA
2006-04-19,177,NA
2006-04-20,184,NA
2006-04-21,174,NA
2006-04-22,175,NA
2006-04-23,176,NA
2006-04-24,174,NA
2006-04-25,175,NA
2006-04-26,177,NA
2006-04-27,176,NA
2006-04-28,174,NA
2006-04-29,174,NA
2006-04-30,172,NA
2006-05-01,176,NA
2006-05-02,180,NA
2006-05-03,172,NA
2006-05-04,170,NA
2006-05-05,169,NA
2006-05-06,169,NA
2006-05-07,171,NA
2006-05-08,172,NA
2006-05-09,172,NA
2006-05-10,170,NA
2006-05-11,169,NA
2006-05-12,178,NA
2006-05-13,182,NA
2006-05-14,192,NA
2006-05-15,185,NA
2006-05-16,180,NA
2006-05-17,173,NA
2006-05-18,175,NA
2006-05-19,171,NA
2006-05-20,165,NA
2006-05-21,163,NA
2006-05-22,160,NA
2006-05-23,148,NA
2006-05-24,144,NA
2006-05-25,154,NA
2006-05-26,161,NA
2006-05-27,166,NA
2006-05-28,170,NA
2006-05-29,172,NA
2006-05-30,174,NA
2006-05-31,182,NA
2006-06-01,190,NA
2006-06-02,190,NA
2006-06-03,190,NA
2006-06-04,191,NA
2006-06-05,191,NA
2006-06-06,192,NA
2006-06-07,190,NA
2006-06-08,188,NA
2006-06-09,186,NA
2006-06-10,192,NA
2006-06-11,188,NA
2006-06-12,190,NA
2006-06-13,186,NA
2006-06-14,187,NA
2006-06-15,186,NA
2006-06-16,181,NA
2006-06-17,181,NA
2006-06-18,178,NA
2006-06-19,174,NA
2006-06-20,166,NA
2006-06-21,158,NA
2006-06-22,148,NA
2006-06-23,137,NA
2006-06-24,131,NA
2006-06-25,119,NA
2006-06-26,118,NA
2006-06-27,182,NA
2006-06-28,262,NA
2006-06-29,708,NA
2006-06-30,580,NA
2006-07-01,351,NA
2006-07-02,276,NA
2006-07-03,209,NA
2006-07-04,170,NA
2006-07-05,219,NA
2006-07-06,946,NA
2006-07-07,779,NA
2006-07-08,910,NA
2006-07-09,1490,NA
2006-07-10,1000,NA
2006-07-11,742,NA
2006-07-12,601,NA
2006-07-13,722,NA
2006-07-14,398,NA
2006-07-15,242,NA
2006-07-16,203,NA
2006-07-17,136,NA
2006-07-18,115,NA
2006-07-19,168,NA
2006-07-20,108,NA
2006-07-21,94,NA
2006-07-22,86.9,NA
2006-07-23,89.4,NA
2006-07-24,84.2,NA
2006-07-25,72.1,NA
2006-07-26,156,NA
2006-07-27,325,NA
2006-07-28,611,NA
2006-07-29,780,NA
2006-07-30,895,NA
2006-07-31,1130,NA
2006-08-01,3380,NA
2006-08-02,2790,NA
2006-08-03,2240,NA
2006-08-04,3690,NA
2006-08-05,3600,NA
2006-08-06,2130,NA
2006-08-07,4030,NA
2006-08-08,4320,NA
2006-08-09,3410,NA
2006-08-10,4630,NA
2006-08-11,4150,NA
2006-08-12,2390,NA
2006-08-13,1250,NA
2006-08-14,1450,NA
2006-08-15,1860,NA
2006-08-16,2610,NA
2006-08-17,2730,NA
2006-08-18,2740,NA
2006-08-19,2150,NA
2006-08-20,2480,NA
2006-08-21,1660,NA
2006-08-22,2230,NA
2006-08-23,2620,NA
2006-08-24,3210,NA
2006-08-25,2980,NA
2006-08-26,2720,NA
2006-08-27,2100,NA
2006-08-28,1730,NA
2006-08-29,1450,NA
2006-08-30,1210,NA
2006-08-31,925,NA
2006-09-01,576,NA
2006-09-02,500,NA
2006-09-03,363,NA
2006-09-04,363,NA
2006-09-05,171,NA
2006-09-06,194,NA
2006-09-07,265,NA
2006-09-08,344,NA
2006-09-09,356,NA
2006-09-10,681,NA
2006-09-11,599,NA
2006-09-12,496,NA
2006-09-13,458,NA
2006-09-14,359,NA
2006-09-15,245,NA
2006-09-16,189,NA
2006-09-17,166,NA
2006-09-18,122,NA
2006-09-19,94.7,NA
2006-09-20,104,NA
2006-09-21,116,NA
2006-09-22,136,NA
2006-09-23,139,NA
2006-09-24,157,NA
2006-09-25,203,NA
2006-09-26,194,NA
2006-09-27,192,NA
2006-09-28,198,NA
2006-09-29,205,NA
2006-09-30,200,NA
2006-10-01,139,NA
2006-10-02,152,NA
2006-10-03,169,NA
2006-10-04,176,NA
2006-10-05,203,NA
2006-10-06,201,NA
2006-10-07,217,NA
2006-10-08,531,NA
2006-10-09,667,NA
2006-10-10,998,NA
2006-10-11,1370,NA
2006-10-12,1730,NA
2006-10-13,1450,NA
2006-10-14,1530,NA
2006-10-15,1620,NA
2006-10-16,1630,NA
2006-10-17,1530,NA
2006-10-18,1360,NA
2006-10-19,1420,NA
2006-10-20,1490,NA
2006-10-21,1470,NA
2006-10-22,1530,NA
2006-10-23,1650,NA
2006-10-24,1360,NA
2006-10-25,1300,NA
2006-10-26,1320,NA
2006-10-27,1260,NA
2006-10-28,1220,NA
2006-10-29,1350,NA
2006-10-30,1300,NA
2006-10-31,1310,NA
2006-11-01,1370,NA
2006-11-02,1360,NA
2006-11-03,1350,NA
2006-11-04,1360,NA
2006-11-05,1360,NA
2006-11-06,1440,NA
2006-11-07,1560,NA
2006-11-08,1720,NA
2006-11-09,1780,NA
2006-11-10,1750,NA
2006-11-11,1620,NA
2006-11-12,1470,NA
2006-11-13,1400,NA
2006-11-14,1360,NA
2006-11-15,1360,NA
2006-11-16,1360,NA
2006-11-17,1350,NA
2006-11-18,1210,NA
2006-11-19,1220,NA
2006-11-20,1340,NA
2006-11-21,1320,NA
2006-11-22,1290,NA
2006-11-23,1300,NA
2006-11-24,1300,NA
2006-11-25,1270,NA
2006-11-26,1240,NA
2006-11-27,1240,NA
2006-11-28,1260,NA
2006-11-29,1300,NA
2006-11-30,1270,NA
2006-12-01,1250,NA
2006-12-02,1210,NA
2006-12-03,1150,NA
2006-12-04,1150,NA
2006-12-05,1130,NA
2006-12-06,1120,NA
2006-12-07,1100,NA
2006-12-08,1070,NA
2006-12-09,1040,NA
2006-12-10,1100,NA
2006-12-11,1160,NA
2006-12-12,1150,NA
2006-12-13,1210,NA
2006-12-14,1260,NA
2006-12-15,1270,NA
2006-12-16,1250,NA
2006-12-17,1270,NA
2006-12-18,1310,NA
2006-12-19,1290,NA
2006-12-20,1350,NA
2006-12-21,1320,NA
2006-12-22,1290,NA
2006-12-23,1260,NA
2006-12-24,1240,NA
2006-12-25,1200,NA
2006-12-26,1190,NA
2006-12-27,1190,NA
2006-12-28,1160,NA
2006-12-29,1040,NA
2006-12-30,1020,NA
2006-12-31,1060,NA
2007-01-01,1170,NA
2007-01-02,1130,NA
2007-01-03,1100,NA
2007-01-04,1110,NA
2007-01-05,1100,NA
2007-01-06,1050,NA
2007-01-07,1070,NA
2007-01-08,1130,NA
2007-01-09,1080,NA
2007-01-10,987,NA
2007-01-11,935,NA
2007-01-12,933,NA
2007-01-13,945,NA
2007-01-14,963,NA
2007-01-15,968,NA
2007-01-16,946,NA
2007-01-17,866,NA
2007-01-18,818,NA
2007-01-19,774,NA
2007-01-20,817,NA
2007-01-21,821,NA
2007-01-22,813,NA
2007-01-23,857,NA
2007-01-24,875,NA
2007-01-25,914,NA
2007-01-26,937,NA
2007-01-27,946,NA
2007-01-28,938,NA
2007-01-29,896,NA
2007-01-30,780,NA
2007-01-31,730,NA
2007-02-01,721,NA
2007-02-02,798,NA
2007-02-03,821,NA
2007-02-04,827,NA
2007-02-05,840,NA
2007-02-06,809,NA
2007-02-07,786,NA
2007-02-08,815,NA
2007-02-09,850,NA
2007-02-10,905,NA
2007-02-11,947,NA
2007-02-12,964,NA
2007-02-13,969,NA
2007-02-14,870,NA
2007-02-15,866,NA
2007-02-16,853,NA
2007-02-17,870,NA
2007-02-18,914,NA
2007-02-19,966,NA
2007-02-20,953,NA
2007-02-21,946,NA
2007-02-22,946,NA
2007-02-23,914,NA
2007-02-24,875,NA
2007-02-25,835,NA
2007-02-26,818,NA
2007-02-27,805,NA
2007-02-28,761,NA
2007-03-01,739,NA
2007-03-02,757,NA
2007-03-03,796,NA
2007-03-04,840,NA
2007-03-05,857,NA
2007-03-06,826,NA
2007-03-07,761,NA
2007-03-08,682,NA
2007-03-09,605,NA
2007-03-10,603,NA
2007-03-11,651,NA
2007-03-12,680,NA
2007-03-13,642,NA
2007-03-14,613,NA
2007-03-15,658,NA
2007-03-16,661,NA
2007-03-17,796,NA
2007-03-18,947,NA
2007-03-19,1190,NA
2007-03-20,1300,NA
2007-03-21,1490,NA
2007-03-22,1640,NA
2007-03-23,1660,NA
2007-03-24,1680,NA
2007-03-25,1880,NA
2007-03-26,1800,NA
2007-03-27,1660,NA
2007-03-28,1600,NA
2007-03-29,1520,NA
2007-03-30,1520,NA
2007-03-31,1440,NA
2007-04-01,1420,NA
2007-04-02,1440,NA
2007-04-03,1430,NA
2007-04-04,1280,NA
2007-04-05,1300,NA
2007-04-06,1090,NA
2007-04-07,1060,NA
2007-04-08,1110,NA
2007-04-09,1320,NA
2007-04-10,1300,NA
2007-04-11,1390,NA
2007-04-12,1290,NA
2007-04-13,1210,NA
2007-04-14,1520,NA
2007-04-15,1550,NA
2007-04-16,1230,NA
2007-04-17,1090,NA
2007-04-18,953,NA
2007-04-19,833,NA
2007-04-20,725,NA
2007-04-21,703,NA
2007-04-22,799,NA
2007-04-23,835,NA
2007-04-24,816,NA
2007-04-25,717,NA
2007-04-26,678,NA
2007-04-27,672,NA
2007-04-28,574,NA
2007-04-29,541,NA
2007-04-30,611,NA
2007-05-01,609,NA
2007-05-02,599,NA
2007-05-03,822,NA
2007-05-04,1180,NA
2007-05-05,1680,NA
2007-05-06,2060,NA
2007-05-07,2360,NA
2007-05-08,2170,NA
2007-05-09,2100,NA
2007-05-10,2200,NA
2007-05-11,2040,NA
2007-05-12,2020,NA
2007-05-13,1970,NA
2007-05-14,2010,NA
2007-05-15,1950,NA
2007-05-16,2070,NA
2007-05-17,2230,NA
2007-05-18,2580,NA
2007-05-19,2360,NA
2007-05-20,2800,NA
2007-05-21,3400,NA
2007-05-22,3190,NA
2007-05-23,3000,NA
2007-05-24,2750,NA
2007-05-25,2420,NA
2007-05-26,2380,NA
2007-05-27,2300,NA
2007-05-28,2210,NA
2007-05-29,2070,NA
2007-05-30,1950,NA
2007-05-31,1810,NA
2007-06-01,1630,NA
2007-06-02,1580,NA
2007-06-03,1340,NA
2007-06-04,1100,NA
2007-06-05,1040,NA
2007-06-06,1160,NA
2007-06-07,1310,NA
2007-06-08,1150,NA
2007-06-09,981,NA
2007-06-10,971,NA
2007-06-11,871,NA
2007-06-12,816,NA
2007-06-13,736,NA
2007-06-14,625,NA
2007-06-15,618,NA
2007-06-16,546,NA
2007-06-17,549,NA
2007-06-18,629,NA
2007-06-19,624,NA
2007-06-20,545,NA
2007-06-21,479,NA
2007-06-22,351,NA
2007-06-23,273,NA
2007-06-24,215,NA
2007-06-25,203,NA
2007-06-26,206,NA
2007-06-27,188,NA
2007-06-28,172,NA
2007-06-29,150,NA
2007-06-30,131,NA
2007-07-01,150,NA
2007-07-02,108,NA
2007-07-03,88.7,NA
2007-07-04,76.3,NA
2007-07-05,116,NA
2007-07-06,250,NA
2007-07-07,279,NA
2007-07-08,224,NA
2007-07-09,184,NA
2007-07-10,179,NA
2007-07-11,148,NA
2007-07-12,115,NA
2007-07-13,91.7,NA
2007-07-14,82.1,NA
2007-07-15,81.4,NA
2007-07-16,73.2,NA
2007-07-17,62.1,NA
2007-07-18,54.6,NA
2007-07-19,44.8,NA
2007-07-20,33.8,NA
2007-07-21,24.7,NA
2007-07-22,22.7,NA
2007-07-23,57,NA
2007-07-24,123,NA
2007-07-25,135,NA
2007-07-26,182,NA
2007-07-27,263,NA
2007-07-28,107,NA
2007-07-29,57.9,NA
2007-07-30,83.7,NA
2007-07-31,117,NA
2007-08-01,153,NA
2007-08-02,218,NA
2007-08-03,312,NA
2007-08-04,208,NA
2007-08-05,170,NA
2007-08-06,144,NA
2007-08-07,518,NA
2007-08-08,457,NA
2007-08-09,316,NA
2007-08-10,240,NA
2007-08-11,210,NA
2007-08-12,179,NA
2007-08-13,189,NA
2007-08-14,60.1,NA
2007-08-15,8.5,NA
2007-08-16,16,NA
2007-08-17,27,NA
2007-08-18,27.7,NA
2007-08-19,28,NA
2007-08-20,27.4,NA
2007-08-21,23.6,NA
2007-08-22,21.1,NA
2007-08-23,18.3,NA
2007-08-24,34.7,NA
2007-08-25,39,NA
2007-08-26,28.5,NA
2007-08-27,20.8,NA
2007-08-28,36.2,NA
2007-08-29,36.6,NA
2007-08-30,144,NA
2007-08-31,236,NA
2007-09-01,264,NA
2007-09-02,436,NA
2007-09-03,451,NA
2007-09-04,454,NA
2007-09-05,287,NA
2007-09-06,162,NA
2007-09-07,154,NA
2007-09-08,196,NA
2007-09-09,132,NA
2007-09-10,132,NA
2007-09-11,131,NA
2007-09-12,169,NA
2007-09-13,92,NA
2007-09-14,50.2,NA
2007-09-15,46,NA
2007-09-16,41.9,NA
2007-09-17,33.1,NA
2007-09-18,26.5,NA
2007-09-19,33.6,NA
2007-09-20,42.8,NA
2007-09-21,124,NA
2007-09-22,192,NA
2007-09-23,300,NA
2007-09-24,317,NA
2007-09-25,306,NA
2007-09-26,307,NA
2007-09-27,231,NA
2007-09-28,175,NA
2007-09-29,157,NA
2007-09-30,147,"51.9"
2007-10-01,129,"26.0"
2007-10-02,100,"101"
2007-10-03,100,"103"
2007-10-04,79.9,"80.0"
2007-10-05,51.7,"55.0"
2007-10-06,62.8,"43.3"
2007-10-07,64.9,"45.6"
2007-10-08,63,"47.9"
2007-10-09,79.5,"49.2"
2007-10-10,122,"50.0"
2007-10-11,214,"49.8"
2007-10-12,120,"50.1"
2007-10-13,123,"50.2"
2007-10-14,125,"50.7"
2007-10-15,119,"50.3"
2007-10-16,126,"49.6"
2007-10-17,124,"47.5"
2007-10-18,117,"43.1"
2007-10-19,127,"37.4"
2007-10-20,135,"34.3"
2007-10-21,132,"26.8"
2007-10-22,146,"27.9"
2007-10-23,141,"47.6"
2007-10-24,133,"47.9"
2007-10-25,127,"34.5"
2007-10-26,97.1,"32.3"
2007-10-27,101,"32.1"
2007-10-28,97.5,"32.1"
2007-10-29,96.9,"32.1"
2007-10-30,78.1,"32.1"
2007-10-31,96.8,"120"
2007-11-01,241,"368"
2007-11-02,294,"380"
2007-11-03,336,"348"
2007-11-04,346,"228"
2007-11-05,325,"247"
2007-11-06,414,"220"
2007-11-07,458,"234"
2007-11-08,483,"459"
2007-11-09,535,"451"
2007-11-10,578,"509"
2007-11-11,613,"532"
2007-11-12,644,"558"
2007-11-13,682,"557"
2007-11-14,717,"538"
2007-11-15,737,"565"
2007-11-16,760,"638"
2007-11-17,790,"672"
2007-11-18,799,"648"
2007-11-19,807,"606"
2007-11-20,820,"599"
2007-11-21,822,"637"
2007-11-22,817,"636"
2007-11-23,813,"592"
2007-11-24,788,"591"
2007-11-25,727,"654"
2007-11-26,782,"662"
2007-11-27,773,"654"
2007-11-28,760,"648"
2007-11-29,750,"581"
2007-11-30,674,"539"
2007-12-01,628,"726"
2007-12-02,695,"748"
2007-12-03,920,"853"
2007-12-04,929,"783"
2007-12-05,918,"756"
2007-12-06,900,"870"
2007-12-07,951,"919"
2007-12-08,955,"949"
2007-12-09,938,"985"
2007-12-10,952,"969"
2007-12-11,972,"1280"
2007-12-12,1060,"1350"
2007-12-13,1100,"1340"
2007-12-14,1070,"1230"
2007-12-15,1010,"1170"
2007-12-16,972,"1130"
2007-12-17,953,"1130"
2007-12-18,962,"993"
2007-12-19,915,"817"
2007-12-20,836,"829"
2007-12-21,830,"922"
2007-12-22,867,"962"
2007-12-23,852,"939"
2007-12-24,820,"864"
2007-12-25,786,"865"
2007-12-26,762,"872"
2007-12-27,754,"843"
2007-12-28,758,"782"
2007-12-29,741,"698"
2007-12-30,715,"605"
2007-12-31,695,"677"
2008-01-01,709,"753"
2008-01-02,739,"798"
2008-01-03,749,"810"
2008-01-04,759,"768"
2008-01-05,771,"683"
2008-01-06,770,"721"
2008-01-07,828,"784"
2008-01-08,864,"942"
2008-01-09,924,"948"
2008-01-10,924,"869"
2008-01-11,890,"818"
2008-01-12,896,"814"
2008-01-13,921,"879"
2008-01-14,950,"864"
2008-01-15,931,"847"
2008-01-16,927,"838"
2008-01-17,912,"760"
2008-01-18,895,"681"
2008-01-19,867,"665"
2008-01-20,881,"610"
2008-01-21,861,"562"
2008-01-22,803,"637"
2008-01-23,833,"691"
2008-01-24,848,"766"
2008-01-25,925,"822"
2008-01-26,959,"882"
2008-01-27,1020,"715"
2008-01-28,917,"788"
2008-01-29,956,"798"
2008-01-30,982,"798"
2008-01-31,953,"883"
2008-02-01,991,"821"
2008-02-02,916,"800"
2008-02-03,862,"827"
2008-02-04,881,"824"
2008-02-05,914,"839"
2008-02-06,931,"795"
2008-02-07,919,"792"
2008-02-08,913,"783"
2008-02-09,921,"783"
2008-02-10,922,"785"
2008-02-11,937,"787"
2008-02-12,947,"784"
2008-02-13,942,"804"
2008-02-14,967,"793"
2008-02-15,1010,"806"
2008-02-16,1030,"893"
2008-02-17,794,"994"
2008-02-18,818,"1040"
2008-02-19,1180,"1060"
2008-02-20,1200,"1040"
2008-02-21,1160,"1070"
2008-02-22,1180,"1080"
2008-02-23,1170,"1210"
2008-02-24,1270,"1060"
2008-02-25,1190,"806"
2008-02-26,870,"1130"
2008-02-27,1130,"1270"
2008-02-28,1290,"1420"
2008-02-29,1510,"1570"
2008-03-01,1560,"1420"
2008-03-02,1330,"1690"
2008-03-03,1530,"1700"
2008-03-04,1600,"1510"
2008-03-05,1480,"2480"
2008-03-06,1820,"1960"
2008-03-07,1720,"1500"
2008-03-08,1610,"1280"
2008-03-09,1470,"1040"
2008-03-10,1330,"801"
2008-03-11,1080,"930"
2008-03-12,1240,"1180"
2008-03-13,1470,"1300"
2008-03-14,1620,"1410"
2008-03-15,1710,"1570"
2008-03-16,1830,"1670"
2008-03-17,1940,"1670"
2008-03-18,1900,"1730"
2008-03-19,1950,"1780"
2008-03-20,1990,"1470"
2008-03-21,1860,"1390"
2008-03-22,1830,"1440"
2008-03-23,1850,"1140"
2008-03-24,1650,"1270"
2008-03-25,1730,"1680"
2008-03-26,2110,"1720"
2008-03-27,2090,"2150"
2008-03-28,2230,"2360"
2008-03-29,2480,"2450"
2008-03-30,2800,"2650"
2008-03-31,2830,"2990"
2008-04-01,2850,"3300"
2008-04-02,3030,"3380"
2008-04-03,3030,"3210"
2008-04-04,2740,"2660"
2008-04-05,2590,"3270"
2008-04-06,2730,"3070"
2008-04-07,2760,"2710"
2008-04-08,2620,"2590"
2008-04-09,2580,"2900"
2008-04-10,2770,"2660"
2008-04-11,3060,"3120"
2008-04-12,2840,"2830"
2008-04-13,2700,"2730"
2008-04-14,2600,"2780"
2008-04-15,2570,"2270"
2008-04-16,2390,"1770"
2008-04-17,2270,"1660"
2008-04-18,2230,"2140"
2008-04-19,2350,"2460"
2008-04-20,2660,"2830"
2008-04-21,2800,"2540"
2008-04-22,2700,"2290"
2008-04-23,2570,"2650"
2008-04-24,2610,"2860"
2008-04-25,2770,"3090"
2008-04-26,3150,"3650"
2008-04-27,3590,"3890"
2008-04-28,3860,"3780"
2008-04-29,3580,"3780"
2008-04-30,3500,"3430"
2008-05-01,3330,"3210"
2008-05-02,3250,"3040"
2008-05-03,3140,"3110"
2008-05-04,3090,"3360"
2008-05-05,3260,"3440"
2008-05-06,3360,"3430"
2008-05-07,3430,"3320"
2008-05-08,3340,"3250"
2008-05-09,3240,"3470"
2008-05-10,3450,"3570"
2008-05-11,3560,"3580"
2008-05-12,3620,"3640"
2008-05-13,3590,"3480"
2008-05-14,3620,"3090"
2008-05-15,3480,"2950"
2008-05-16,3450,"3050"
2008-05-17,3360,"3140"
2008-05-18,3370,"3080"
2008-05-19,3330,"2530"
2008-05-20,2910,"2190"
2008-05-21,2610,"2110"
2008-05-22,2560,"2590"
2008-05-23,2950,"3680"
2008-05-24,3680,"4620"
2008-05-25,4390,"5230"
2008-05-26,4840,"5100"
2008-05-27,4930,"4670"
2008-05-28,4540,"3890"
2008-05-29,3900,"3190"
2008-05-30,3330,"2860"
2008-05-31,3250,"3170"
2008-06-01,3420,"3610"
2008-06-02,3800,"3980"
2008-06-03,3900,"4020"
2008-06-04,3870,"3940"
2008-06-05,3880,"3860"
2008-06-06,3810,"4080"
2008-06-07,3810,"4150"
2008-06-08,3770,"4240"
2008-06-09,3910,"4620"
2008-06-10,3990,"5060"
2008-06-11,4190,"4490"
2008-06-12,3870,"3020"
2008-06-13,2780,"2780"
2008-06-14,2740,"2480"
2008-06-15,2650,"2320"
2008-06-16,2600,"2390"
2008-06-17,2580,"2380"
2008-06-18,2540,"1940"
2008-06-19,2250,"1610"
2008-06-20,2080,"1600"
2008-06-21,1980,"1580"
2008-06-22,2060,"1670"
2008-06-23,2190,"1720"
2008-06-24,2190,"1670"
2008-06-25,2040,"1490"
2008-06-26,1790,"1260"
2008-06-27,1350,"1200"
2008-06-28,1250,"1210"
2008-06-29,1350,"1160"
2008-06-30,1370,"1250"
2008-07-01,1580,"1240"
2008-07-02,1400,"1440"
2008-07-03,1660,"1360"
2008-07-04,1710,"1080"
2008-07-05,1370,"804"
2008-07-06,1040,"630"
2008-07-07,769,"600"
2008-07-08,592,"560"
2008-07-09,593,"404"
2008-07-10,526,"329"
2008-07-11,594,"549"
2008-07-12,572,"609"
2008-07-13,717,"637"
2008-07-14,702,"639"
2008-07-15,893,"607"
2008-07-16,1050,"460"
2008-07-17,505,"391"
2008-07-18,430,"390"
2008-07-19,572,"575"
2008-07-20,686,"486"
2008-07-21,647,"538"
2008-07-22,626,"616"
2008-07-23,1150,"678"
2008-07-24,847,"652"
2008-07-25,1040,"278"
2008-07-26,1300,"286"
2008-07-27,900,"358"
2008-07-28,750,"225"
2008-07-29,687,"130"
2008-07-30,560,"126"
2008-07-31,615,"127"
2008-08-01,552,"131"
2008-08-02,554,"103"
2008-08-03,505,"99.2"
2008-08-04,460,"145"
2008-08-05,692,"222"
2008-08-06,798,"537"
2008-08-07,978,"202"
2008-08-08,901,"108"
2008-08-09,687,"392"
2008-08-10,830,"172"
2008-08-11,683,"145"
2008-08-12,460,"125"
2008-08-13,450,"133"
2008-08-14,441,"133"
2008-08-15,155,"133"
2008-08-16,145,"144"
2008-08-17,501,"284"
2008-08-18,724,"258"
2008-08-19,744,"255"
2008-08-20,487,"231"
2008-08-21,424,"202"
2008-08-22,380,"185"
2008-08-23,320,"171"
2008-08-24,260,"202"
2008-08-25,220,"255"
2008-08-26,168,"180"
2008-08-27,169,"174"
2008-08-28,146,"176"
2008-08-29,141,"279"
2008-08-30,154,"232"
2008-08-31,257,"325"
2008-09-01,457,"613"
2008-09-02,494,"640"
2008-09-03,891,"358"
2008-09-04,670,"201"
2008-09-05,472,"139"
2008-09-06,500,"119"
2008-09-07,332,"107"
2008-09-08,157,"106"
2008-09-09,201,"112"
2008-09-10,325,"304"
2008-09-11,187,"232"
2008-09-12,244,"160"
2008-09-13,258,"164"
2008-09-14,250,"161"
2008-09-15,229,"158"
2008-09-16,192,"156"
2008-09-17,148,"159"
2008-09-18,150,"154"
2008-09-19,145,"157"
2008-09-20,140,"166"
2008-09-21,140,"178"
2008-09-22,165,"181"
2008-09-23,145,"160"
2008-09-24,148,"161"
2008-09-25,118,"169"
2008-09-26,121,"163"
2008-09-27,136,"165"
2008-09-28,138,"161"
2008-09-29,122,"156"
2008-09-30,108,"157"
2008-10-01,107,"154"
2008-10-02,107,"154"
2008-10-03,101,"151"
2008-10-04,105,"152"
2008-10-05,118,"899"
2008-10-06,669,"713"
2008-10-07,999,"451"
2008-10-08,683,"408"
2008-10-09,532,"425"
2008-10-10,452,"416"
2008-10-11,402,"406"
2008-10-12,438,"833"
2008-10-13,742,"642"
2008-10-14,709,"647"
2008-10-15,601,"725"
2008-10-16,637,"502"
2008-10-17,496,"450"
2008-10-18,475,"385"
2008-10-19,483,"332"
2008-10-20,471,"270"
2008-10-21,406,"175"
2008-10-22,440,"163"
2008-10-23,462,"154"
2008-10-24,447,"161"
2008-10-25,394,"164"
2008-10-26,372,"162"
2008-10-27,336,"151"
2008-10-28,309,"152"
2008-10-29,218,"160"
2008-10-30,180,"138"
2008-10-31,225,"211"
2008-11-01,277,"412"
2008-11-02,442,"425"
2008-11-03,463,"431"
2008-11-04,437,"383"
2008-11-05,431,"412"
2008-11-06,432,"410"
2008-11-07,424,"414"
2008-11-08,435,"387"
2008-11-09,429,"388"
2008-11-10,391,"438"
2008-11-11,384,"450"
2008-11-12,381,"438"
2008-11-13,344,"462"
2008-11-14,350,"501"
2008-11-15,395,"605"
2008-11-16,506,"582"
2008-11-17,520,"600"
2008-11-18,503,"560"
2008-11-19,478,"487"
2008-11-20,396,"480"
2008-11-21,381,"489"
2008-11-22,376,"497"
2008-11-23,359,"497"
2008-11-24,372,"492"
2008-11-25,467,"494"
2008-11-26,535,"483"
2008-11-27,611,"499"
2008-11-28,676,"543"
2008-11-29,728,"513"
2008-11-30,694,"487"
2008-12-01,677,"483"
2008-12-02,679,"475"
2008-12-03,663,"462"
2008-12-04,634,"452"
2008-12-05,604,"457"
2008-12-06,580,"489"
2008-12-07,587,"490"
2008-12-08,582,"490"
2008-12-09,594,"485"
2008-12-10,581,"494"
2008-12-11,559,"496"
2008-12-12,557,"489"
2008-12-13,547,"489"
2008-12-14,544,"496"
2008-12-15,537,"517"
2008-12-16,546,"621"
2008-12-17,548,"659"
2008-12-18,631,"704"
2008-12-19,673,"830"
2008-12-20,730,"861"
2008-12-21,731,"833"
2008-12-22,713,"809"
2008-12-23,710,"818"
2008-12-24,697,"825"
2008-12-25,700,"782"
2008-12-26,689,"771"
