"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","Mean_cfs_SanAcacia","Mean_cfs_BosFarms","Ag_DCU_cfs_5","Riparian_DCU_cfs_5","OpenWater_DCU_cfs_5","Rain_cfs_5","Ag_DCU_cfs_6","Riparian_DCU_cfs_6","OpenWater_DCU_cfs_6","Rain_cfs_6","Ag_DCU_cfs_7","Riparian_DCU_cfs_7","OpenWater_DCU_cfs_7","Rain_cfs_7","Ag_DCU_cfs_8","Riparian_DCU_cfs_8","OpenWater_DCU_cfs_8","Rain_cfs_8","Ag_mn","Rip_mn","OW_mn","Rain_mn","Ag_sum","Rip_sum","OW_sum","Rain_sum"
"2003-04-26",305.208333333333,333.145833333333,413,NA,187.6,64,11.6,0,8.3,17.5,4.9,0,115.5,90.8,17.7,0,0,22.2,6.8,0,77.85,48.625,10.25,0,311.4,194.5,41,0
"2003-04-27",309.479166666667,NA,445,NA,152.2,53.8,9.2,0,6.3,14.2,3.8,0,96.5,77.6,14.8,0,0,19,5.5,0,63.75,41.15,8.325,0,255,164.6,33.3,0
"2003-04-28",310.145833333333,NA,310,NA,180.9,65,10.9,0,8,18.2,4.6,0,127.6,105.3,19.5,0,0,25,7.1,0,79.125,53.375,10.525,0,316.5,213.5,42.1,0
"2003-04-29",312.520833333333,NA,247,NA,192.7,66.2,11.1,0,8.3,18.5,4.6,0,128.6,104.6,18.7,0,0,25,7.1,0,82.4,53.575,10.375,0,329.6,214.3,41.5,0
"2003-04-30",306.5625,243.708333333333,237,NA,193.8,69,11.3,0,9,20,5.1,0,131.6,107,18.8,0,0,25.8,7.3,0,83.6,55.45,10.625,0,334.4,221.8,42.5,0
"2003-05-01",306.479166666667,211.4375,205,NA,188.3,65.4,10.5,0,7.4,17,4.2,0,124.8,105.8,18.3,0,0,25.7,7.1,0,80.125,53.475,10.025,0,320.5,213.9,40.1,0
"2003-05-02",316.604166666667,291.416666666667,286,NA,181.1,65.5,10.5,0,8.5,19.6,4.6,0,126.5,106.4,17.9,0,0,24.9,6.6,0,79.025,54.1,9.9,0,316.1,216.4,39.6,0
"2003-05-03",324.1875,370.604166666667,505,NA,181.4,66.4,10.3,0,8.1,19.2,4.4,0,126,114.8,17.9,0,0,29.2,7.7,0,78.875,57.4,10.075,0,315.5,229.6,40.3,0
"2003-05-04",314.375,433.291666666667,749,NA,226.5,83.2,13,0,10.3,24.4,5.7,0,130.5,120.9,17.9,0,0,32.5,8.2,0,91.825,65.25,11.2,0,367.3,261,44.8,0
"2003-05-05",NA,390.1875,587,NA,211.5,78.6,12,0,12.1,27.6,6.4,0,129.2,110.8,16.7,0,0,27,6.8,0,88.2,61,10.475,0,352.8,244,41.9,0
"2003-05-06",295.0625,304.833333333333,359,NA,168.2,60.9,9.4,0,11.6,25.2,6,0,119,99.3,14.9,0,0,23.5,6,0,74.7,52.225,9.075,0,298.8,208.9,36.3,0
"2003-05-07",286.270833333333,308.520833333333,336,NA,231.2,86,12.7,0,10.8,25.6,5.8,0,161,139.3,21.5,0,0,31,7.7,0,100.75,70.475,11.925,0,403,281.9,47.7,0
"2003-05-08",298.708333333333,254.5,248,NA,245.5,92.6,13.5,0,13.5,30.7,7,0,149.2,129.7,18.8,0,0,31.3,7.7,0,102.05,71.075,11.75,0,408.2,284.3,47,0
"2003-05-09",297.3125,171.666666666667,174,NA,282.3,106.7,15.5,0,13.7,33.5,7.2,0,189.1,165,24.6,0,0,36.6,8.6,0,121.275,85.45,13.975,0,485.1,341.8,55.9,0
"2003-05-10",298.020833333333,182.208333333333,182,NA,215.5,81.8,11.8,0,11.7,27.7,6.1,0,142.5,124.8,17.9,0,0,28.9,6.8,0,92.425,65.8,10.65,0,369.7,263.2,42.6,0
"2003-05-11",294,179.104166666667,178,NA,234.5,88.2,12.8,0,14,32.8,7.2,0,205.7,163.3,26.1,0,0,29.6,7.1,0,113.55,78.475,13.3,0,454.2,313.9,53.2,0
"2003-05-12",309.979166666667,208.4375,193,NA,249.9,94.9,13.1,0,12,29.6,6.1,0,146.9,132.5,18.4,0,0,30.5,7.1,0,102.2,71.875,11.175,0,408.8,287.5,44.7,0
"2003-05-13",300.979166666667,160.3125,149,NA,200.5,77.8,10.7,0,10.9,26.7,5.5,0,158.2,142.5,20.2,0,0,31,7.1,0,92.4,69.5,10.875,0,369.6,278,43.5,0
"2003-05-14",286.958333333333,162.770833333333,148,NA,175.6,68.5,9.2,0,9,22.3,4.5,0,123.4,117.2,15.5,0,0,27.7,6.2,0,77,58.925,8.85,0,308,235.7,35.4,0
"2003-05-15",286.3125,162.375,147,NA,285.5,111.8,14.9,0,15.4,38.8,7.6,0,223.8,197,27.4,0,0,39.4,8.8,0,131.175,96.75,14.675,0,524.7,387,58.7,0
"2003-05-16",302.541666666667,NA,141,NA,252.5,98.4,12.8,0,12.6,31.5,6.1,0,169.3,158.3,20.6,0,0,35.2,7.7,0,108.6,80.85,11.8,0,434.4,323.4,47.2,0
"2003-05-17",273.666666666667,NA,223,NA,253.4,100.5,12.9,0,12.7,33.5,6.4,0,179,170.2,21.8,0,0,37.3,7.9,0,111.275,85.375,12.25,0,445.1,341.5,49,0
"2003-05-18",149.791666666667,479.541666666667,662,NA,233.5,91.5,11.6,0,11.6,29.4,5.6,0,136.3,134.7,16,0,0,32.6,6.8,0,95.35,72.05,10,0,381.4,288.2,40,0
"2003-05-19",290.541666666667,529.1875,755,NA,280.6,111.9,14,0,15.3,40.1,7.3,0,173.5,164.3,20.1,0,0,36.5,7.7,0,117.35,88.2,12.275,0,469.4,352.8,49.1,0
"2003-05-20",277.270833333333,NA,562,NA,209.2,82,10.3,0,10.5,27.1,5,0,177.7,169.5,21.8,0,0,34.8,7.3,0,99.35,78.35,11.1,0,397.4,313.4,44.4,0
"2003-05-21",269.979166666667,273.75,283,NA,261.7,105.4,12.8,0,12.4,33.4,6,0,142.2,141.8,16.2,0,0,33.3,6.8,0,104.075,78.475,10.45,0,416.3,313.9,41.8,0
"2003-05-22",276.645833333333,276.125,280,NA,253.3,102.3,12.4,0,12.8,34,6,0,157.6,155.5,17.7,0,0,35.6,7.3,0,105.925,81.85,10.85,0,423.7,327.4,43.4,0
"2003-05-23",294.5,236.333333333333,228,NA,232.1,92.1,11.1,0,10.7,29.3,5.1,0,120.4,119,13.7,74.6,0,27.1,5.5,5.9,90.8,66.875,8.85,20.125,363.2,267.5,35.4,80.5
"2003-05-24",297.708333333333,229.25,219,NA,205.5,83.5,9.8,3.9,10.1,27.5,4.7,2.8,135.2,135.2,15.6,10,0,29.8,6,6.7,87.7,69,9.025,5.85,350.8,276,36.1,23.4
"2003-05-25",297.375,245.583333333333,237,NA,155.4,64.5,7.7,160.3,11.9,31.5,5.4,1.6,161.7,170.6,18.3,1,0,40.8,8.2,0,82.25,76.85,9.9,40.725,329,307.4,39.6,162.9
"2003-05-26",292.729166666667,NA,230,NA,253.2,102.5,12.1,69.8,12.3,33.5,5.7,2.1,151.9,157.2,17,14.3,0,37.2,7.5,0.3,104.35,82.6,10.575,21.625,417.4,330.4,42.3,86.5
"2003-05-27",300.145833333333,239.354166666667,238,NA,247,100.1,11.7,0,13.3,35.8,6,0,138,143.6,14.9,76.6,0,35.3,7.1,1.8,99.575,78.7,9.925,19.6,398.3,314.8,39.7,78.4
"2003-05-28",299.25,464.625,633,NA,276.3,111.3,12.9,0,13.3,37.2,6,0,151.2,153.5,16.2,0,0,35.2,6.8,0,110.2,84.3,10.475,0,440.8,337.2,41.9,0
"2003-05-29",NA,436.416666666667,569,NA,298.3,122.4,13.8,0,14,38.6,6.2,0,157.9,161.4,16.8,0,0,37.5,7.3,0,117.55,89.975,11.025,0,470.2,359.9,44.1,0
"2003-05-30",290.604166666667,497.041666666667,702,NA,273.4,111.3,12.7,0,13.2,36.4,5.9,0,146.3,151.8,15.6,0,0,36.1,7.1,0,108.225,83.9,10.325,0,432.9,335.6,41.3,0
"2003-05-31",285.916666666667,465.541666666667,621,NA,263.9,106.5,11.9,40,13.2,36.3,5.8,10.7,157.7,166,16.9,8.1,0,39.1,7.5,0,108.7,86.975,10.525,14.7,434.8,347.9,42.1,58.8
"2003-06-01",288.520833333333,540.645833333333,796,NA,204.9,83.3,9.3,16.3,9.9,27.7,4.4,1.1,117.9,124.2,12.5,43.8,0,29.6,5.7,0.9,83.175,66.2,7.975,15.525,332.7,264.8,31.9,62.1
"2003-06-02",297.166666666667,NA,669,NA,240.7,97.4,10.7,76.4,11.7,33,5.1,5.3,153.4,163.8,16.4,55.1,0,38.2,7.3,2.3,101.45,83.1,9.875,34.775,405.8,332.4,39.5,139.1
"2003-06-03",299.583333333333,329.25,406,NA,259.3,106.1,11.5,8.7,15.6,41.4,6.6,1.1,163.1,161.5,16.3,5.8,0,36.4,6.8,0.1,109.5,86.35,10.3,3.925,438,345.4,41.2,15.7
"2003-06-04",306.5,282.8125,315,NA,285,117.7,12.8,1.3,15,41.9,6.4,4.3,167.6,169.2,17.1,9,0,37.2,6.8,1.1,116.9,91.5,10.775,3.925,467.6,366,43.1,15.7
"2003-06-05",314.75,270,265,NA,332.8,138.4,14.7,0,14.9,44.9,6.5,0,172.6,187,17.8,8.4,0,43.7,7.9,115.9,130.075,103.5,11.725,31.075,520.3,414,46.9,124.3
"2003-06-06",291.125,260.125,254,NA,327.6,135.4,14.3,0,15.1,44.8,6.6,3.7,163.4,170.7,16.6,26.2,0,39.6,7.3,11.1,126.525,97.625,11.2,10.25,506.1,390.5,44.8,41
"2003-06-07",291.958333333333,217.770833333333,204,NA,289.4,118.5,12.7,0,15.4,43.4,6.5,0,179,190.5,18.1,0,0.1,45.3,8.2,0,120.975,99.425,11.375,0,483.9,397.7,45.5,0
"2003-06-08",287.208333333333,181.645833333333,161,NA,297.7,123.2,13.1,3.2,13.4,41,5.8,0,141.4,151.9,14.3,93,0,35.6,6.4,15.4,113.125,87.925,9.9,27.9,452.5,351.7,39.6,111.6
"2003-06-09",280.604166666667,177.458333333333,155,NA,187.9,76.4,8.2,35.1,8,24.6,3.3,64.7,149,142.4,15.4,223.3,0,25.4,4.4,6,86.225,67.2,7.825,82.275,344.9,268.8,31.3,329.1
"2003-06-10",272.3125,147.5625,122,NA,329.6,134.8,14,0,15.3,44.3,6.4,0,181.5,192.6,18.1,0,0.1,44.4,7.9,0,131.625,104.025,11.6,0,526.5,416.1,46.4,0
"2003-06-11",289.145833333333,146.479166666667,117,NA,329.9,134.2,13.7,0,15.4,43.3,6.2,0,214.6,213.3,21.6,0,0,43.7,7.9,0,139.975,108.625,12.35,0,559.9,434.5,49.4,0
"2003-06-12",301.020833333333,129.729166666667,98.8,NA,326,133.1,13.5,0,16.1,45.9,6.5,0,180.8,191.1,17.8,0,0,44,7.9,0,130.725,103.525,11.425,0,522.9,414.1,45.7,0
"2003-06-13",304.75,106.333333333333,74.3,NA,326.6,134.5,13.3,0,16.5,46.7,6.7,0,194.2,198.3,19,0,0,43.4,7.7,0,134.325,105.725,11.675,0,537.3,422.9,46.7,0
"2003-06-14",293.625,103.020833333333,68.9,NA,361.5,146.9,14.9,0,19.4,53.2,7.6,0,281.2,260.1,27.3,0,0.1,46.5,8.2,0,165.55,126.675,14.5,0,662.2,506.7,58,0
"2003-06-15",296.916666666667,114.4375,80.4,NA,376.7,156.5,15.8,90.8,16.6,50.3,6.7,11.3,171.7,185.4,16.8,8.3,0,43.6,7.7,1.2,141.25,108.95,11.75,27.9,565,435.8,47,111.6
"2003-06-16",NA,96.8125,60.5,NA,332,134.9,13.3,3.2,14.6,44,5.9,0,163,184.3,16.2,3.7,0.1,45.5,7.9,0,127.425,102.175,10.825,1.725,509.7,408.7,43.3,6.9
"2003-06-17",304.145833333333,129.875,91.4,NA,272.3,111,11.1,174.9,12.3,36.4,4.9,20.5,136.5,141.4,13,81.4,0,31.6,5.5,0.2,105.275,80.1,8.625,69.25,421.1,320.4,34.5,277
"2003-06-18",303.895833333333,102.5625,65.3,NA,168,68.2,6.8,42.6,6.8,21.2,2.9,4.5,140.9,148.5,14.4,648.2,0,29.7,5.1,84.4,78.925,66.9,7.3,194.925,315.7,267.6,29.2,779.7
"2003-06-19",305.291666666667,110.229166666667,69.7,NA,239.6,97.2,9.4,104,10.8,31.5,4.3,72,126.3,138.6,12.1,89.5,0,33.4,5.7,2.1,94.175,75.175,7.875,66.9,376.7,300.7,31.5,267.6
"2003-06-20",302.375,131.708333333333,98.3,NA,302.6,122.4,12.1,1.8,13.9,41,5.6,1.6,180.3,197.8,17.5,17.8,0.1,45.7,7.9,6.1,124.225,101.725,10.775,6.825,496.9,406.9,43.1,27.3
"2003-06-21",297.916666666667,120.583333333333,93.8,NA,371.1,150,14.7,0,18.3,52.5,7.2,0,244.8,246.5,23.6,0,0.1,50.3,8.6,0,158.575,124.825,13.525,0,634.3,499.3,54.1,0
"2003-06-22",289.666666666667,108.416666666667,77,NA,373.6,152.3,14.8,0,18.5,53.5,7.3,0,276.8,268.7,26.9,0,0.1,50.3,8.6,0,167.25,131.2,14.4,0,669,524.8,57.6,0
"2003-06-23",285.541666666667,105.625,71.9,NA,406.5,165.9,16.2,0,20.1,57.7,7.7,0,231.8,241.5,21.3,0,0.1,53.5,9.1,0,164.625,129.65,13.575,0,658.5,518.6,54.3,0
"2003-06-24",286.979166666667,95.7291666666667,64.1,NA,407.1,166.9,16.2,0,21.3,61.1,8.2,0,244.3,249.4,22.5,0,0.1,53.5,9.1,0,168.2,132.725,14,0,672.8,530.9,56,0
"2003-06-25",280.020833333333,93.0833333333333,59.7,NA,382.5,155.7,14.8,0,18.7,53.4,7.2,0,204.3,208.4,18.8,0,0.1,45.6,7.7,0,151.4,115.775,12.125,0,605.6,463.1,48.5,0
"2003-06-26",283.229166666667,84.1041666666667,49.4,NA,362.4,151.3,14.3,0,18.5,55.4,7.3,0,273.4,274.9,26.4,0,0.1,53.1,8.8,0,163.6,133.675,14.2,0,654.4,534.7,56.8,0
"2003-06-27",456.979166666667,73.5208333333333,45.8,NA,370,154,14.7,0,15.6,48.4,6.2,0,145,152.6,13.2,37.4,0,34.2,5.7,2.5,132.65,97.3,9.95,9.975,530.6,389.2,39.8,39.9
"2003-06-28",443.604166666667,66.4583333333333,41.3,NA,347.9,142.2,13.5,0.8,16,47.2,6.2,0,238.7,236.4,22.9,0.9,0,45,7.5,0,150.65,117.7,12.525,0.425,602.6,470.8,50.1,1.7
"2003-06-29",444.020833333333,68.3958333333333,41.4,NA,398.6,166.6,15.7,0,20.6,61.7,7.9,0,273.8,258.5,25.5,0,0,45.3,7.5,0,173.25,133.025,14.15,0,693,532.1,56.6,0
"2003-06-30",429.708333333333,72.0833333333333,43.2,NA,392.5,161.5,15.2,0,17.7,52.8,6.8,0,267.4,265.1,25.4,0,0.1,49,7.9,0,169.425,132.1,13.825,0,677.7,528.4,55.3,0
"2003-07-01",NA,NA,39.8,NA,391.4,162.5,15.2,0,17.1,53.5,6.7,0,189.7,209,17.7,0,0.1,47.9,7.9,0,149.575,118.225,11.875,0,598.3,472.9,47.5,0
"2003-07-02",NA,NA,32.5,NA,385.7,160.2,14.8,0,18.1,54.6,7,0,260.9,269,24.9,0,0.1,53,8.6,0,166.2,134.2,13.825,0,664.8,536.8,55.3,0
"2003-07-03",413.833333333333,59.125,28.1,NA,391.1,163.6,15.1,0,19.1,56.9,7.3,0,257.5,267.1,23.9,0,0.1,54.6,8.8,0,166.95,135.55,13.775,0,667.8,542.2,55.1,0
"2003-07-04",437.5,59.5833333333333,27.2,NA,405.5,170,15.5,0,18.2,56.7,7.1,0,220.7,237.5,20.3,0,0.1,51.1,8.2,0.1,161.125,128.825,12.775,0.025,644.5,515.3,51.1,0.1
"2003-07-05",422.75,59.3958333333333,26.1,NA,412.7,173.1,15.7,0,19.4,59.5,7.4,0,286.8,283.3,26.9,0,0.1,50.2,7.9,0,179.75,141.525,14.475,0,719,566.1,57.9,0
"2003-07-06",427.979166666667,59.6875,25.2,NA,401.8,169.8,15.2,0,18.5,56.7,7.1,0,214.6,227.5,19.4,8,0.1,48.9,7.7,0,158.75,125.725,12.35,2,635,502.9,49.4,8
"2003-07-07",439.5625,60.6458333333333,25,NA,398.2,167.9,14.9,0,17.8,55.9,6.9,0,196.2,219.3,17.9,0.7,0.1,50.2,7.9,0,153.075,123.325,11.9,0.175,612.3,493.3,47.6,0.7
"2003-07-08",469.583333333333,60.0208333333333,23.5,NA,402.6,171.9,15.1,0,19.3,60.5,7.3,0,278.3,287.3,26,0,0.1,54.6,8.6,0,175.075,143.575,14.25,0,700.3,574.3,57,0
"2003-07-09",NA,59.8125,22.4,NA,409.4,174.3,15.3,0,18.1,57.5,7.1,0,269.7,279.2,25.2,0,0.1,52.4,8.2,0,174.325,140.85,13.95,0,697.3,563.4,55.8,0
"2003-07-10",NA,59.3958333333333,21.2,NA,408.2,176.2,15.4,0,17.7,57.7,6.9,0,244.2,248.9,22.9,462.9,0,44.8,7.1,39.8,167.525,131.9,13.075,125.675,670.1,527.6,52.3,502.7
"2003-07-11",448.104166666667,59.0833333333333,20.2,NA,355.3,151.9,13.2,0.3,16.3,51.9,6.2,0,188.3,213.5,17,0,0,48,7.3,0.4,139.975,116.325,10.925,0.175,559.9,465.3,43.7,0.7
"2003-07-12",451.104166666667,59.6875,20.1,NA,374.2,161.4,14,0,16.8,53.3,6.5,0,203.8,229.2,18.8,0,0.1,50.4,7.7,0,148.725,123.575,11.75,0,594.9,494.3,47,0
"2003-07-13",460.416666666667,59.8125,19.9,NA,368.2,159.7,13.8,0,17.6,55.6,6.6,0,193.9,218.8,17.4,0,0.1,49.6,7.5,0,144.95,120.925,11.325,0,579.8,483.7,45.3,0
"2003-07-14",455.875,59.6875,19.4,NA,391.8,172.7,14.7,0,19,61.3,7.2,0,271.2,286,25.4,0,0.1,53.3,8.2,0,170.525,143.325,13.875,0,682.1,573.3,55.5,0
"2003-07-15",432.979166666667,58.0208333333333,18.3,NA,408.4,179.4,15.1,0,19.6,62.3,7.3,0,275.1,287.3,25.5,0,0.1,53.6,8.2,0,175.8,145.65,14.025,0,703.2,582.6,56.1,0
"2003-07-16",448.5,NA,16.4,NA,387.6,171.8,14.4,0,18.3,60.1,6.9,0,268,285.3,25,0,0.1,52.7,7.9,0,168.5,142.475,13.55,0,674,569.9,54.2,0
"2003-07-17",455.354166666667,52.1666666666667,14.8,NA,362,159.5,13.3,0,13.8,46.6,5.3,0,157.9,188.7,14.6,0,0,43.6,6.6,3.6,133.425,109.6,9.95,0.9,533.7,438.4,39.8,3.6
"2003-07-18",447.541666666667,NA,13.8,NA,365.6,161.8,13.3,0,16.1,52.6,6.1,0,229.6,248.6,21.2,0,0,47.7,7.1,0,152.825,127.675,11.925,0,611.3,510.7,47.7,0
"2003-07-19",458.958333333333,50.5208333333333,13.4,NA,375.1,165.8,13.4,0.7,16,52.2,6.1,0,235.6,256.5,21.9,0,0,49,7.3,0,156.675,130.875,12.175,0.175,626.7,523.5,48.7,0.7
"2003-07-20",459.125,50.125,12.8,NA,349.5,156,12.8,415,17.4,56.7,6.5,55.9,262.2,286.7,24.3,51.7,0.1,54.3,7.9,0,157.3,138.425,12.875,130.65,629.2,553.7,51.5,522.6
"2003-07-21",477.354166666667,49.0416666666667,12.1,NA,329.9,146,11.8,0,14.3,46.6,5.3,0,232.8,248.7,21.5,0,0,44.7,6.4,1.1,144.25,121.5,11.25,0.275,577,486,45,1.1
"2003-07-22",476.270833333333,48.6041666666667,11.5,NA,354,160.9,12.9,1.9,15.7,53.2,5.9,0,265.2,291.3,24.8,9.9,0.1,53.8,7.7,0.8,158.75,139.8,12.825,3.15,635,559.2,51.3,12.6
"2003-07-23",463.5625,48.5208333333333,11.2,NA,364.2,166,13.3,0,16.3,55.3,6.2,0,237.3,269.2,22,0,0.1,53.8,7.7,0,154.475,136.075,12.3,0,617.9,544.3,49.2,0
"2003-07-24",436.520833333333,48.375,10.8,NA,378.8,173.3,13.8,11,16.2,54.7,6,0,213,243.8,19.4,0,0.1,50.1,7.3,0.2,152.025,130.475,11.625,2.8,608.1,521.9,46.5,11.2
"2003-07-25",437.875,28.6458333333333,10.3,NA,359.3,163.6,12.9,0,15.9,53.3,5.9,0,237.1,267.4,22,0,0.1,51.7,7.3,0,153.1,134,12.025,0,612.4,536,48.1,0
"2003-07-26",422.0625,12.0416666666667,9.77,NA,339.7,156.5,12.4,29.7,13.9,47,5.2,72.4,219.9,253.7,20.7,287.8,0,50.1,7.3,0.2,143.375,126.825,11.4,97.525,573.5,507.3,45.6,390.1
"2003-07-27",426.354166666667,NA,9.37,NA,338.5,157.2,12.4,0.5,15,50.4,5.6,0,228.8,262.5,21.3,2.9,0.1,51.7,7.3,7.2,145.6,130.45,11.65,2.65,582.4,521.8,46.6,10.6
"2003-07-28",416.625,NA,8.95,NA,354,163.9,12.7,0,18.2,59,6.6,0,274.1,291.9,24.9,0,0,50.1,7.1,0,161.575,141.225,12.825,0,646.3,564.9,51.3,0
"2003-07-29",NA,NA,11.1,NA,345.7,162.8,12.5,0,14.1,49.1,5.3,0,164.9,206,15,0,0,47.8,6.8,0,131.175,116.425,9.9,0,524.7,465.7,39.6,0
"2003-07-30",372.75,11.9583333333333,6.8,NA,207.1,100.2,8.1,73.3,12,42.2,4.6,26.7,180.9,206.4,17.1,61.9,0,38.7,5.5,4.3,100,96.875,8.825,41.55,400,387.5,35.3,166.2
"2003-07-31",381.416666666667,11.7291666666667,6.1,NA,324.1,151.4,11.7,0,12.5,44,4.7,0,149.6,196.1,13.7,17,0,47.8,6.8,0,121.55,109.825,9.225,4.25,486.2,439.3,36.9,17
"2003-08-01",391.354166666667,11.6041666666667,5.4,NA,352.5,166.3,12.8,0,14.5,49.5,5.5,0,157.6,194.8,14.4,0,0,44.6,6.4,0,131.15,113.8,9.775,0,524.6,455.2,39.1,0
"2003-08-02",398.291666666667,11.2708333333333,4.8,NA,349.1,166.4,13.1,37,16.9,57.3,6.4,13,237.4,251.2,22,13.2,0,40.7,5.7,1.2,150.85,128.9,11.8,16.1,603.4,515.6,47.2,64.4
"2003-08-03",415.520833333333,11.0625,4.2,NA,257.9,121.6,9.2,25,9.5,33.6,3.6,0,193.7,234.7,19,12.7,0,45.9,6.6,17.9,115.275,108.95,9.6,13.9,461.1,435.8,38.4,55.6
"2003-08-04",427.020833333333,11.0625,3.8,NA,333.4,160.1,12.4,0,14.7,50.6,5.6,0,216.7,245.5,20.8,0,0,44.4,6.4,0,141.2,125.15,11.3,0,564.8,500.6,45.2,0
"2003-08-05",426.666666666667,11.1666666666667,3.8,NA,333.1,161.1,12.4,83.9,14.8,52.2,5.7,13.6,175.8,215.9,16.4,160.5,0,47.4,6.8,12.7,130.925,119.15,10.325,67.675,523.7,476.6,41.3,270.7
"2003-08-06",418.041666666667,11.0416666666667,3.7,NA,328,160.6,12.3,329.5,15.4,53.7,5.8,6.9,228.8,270.8,22.1,34.5,0.1,52.5,7.5,2.1,143.075,134.4,11.925,93.25,572.3,537.6,47.7,373
"2003-08-07",411,11.125,3.8,NA,314,155.3,12,53.2,14.4,51.3,5.6,2.7,202.4,235.8,19.6,0.5,0,44.2,6.4,0,132.7,121.65,10.9,14.1,530.8,486.6,43.6,56.4
"2003-08-08",NA,11.7708333333333,4.2,NA,296.2,143.7,11.1,0.9,13.2,46.1,5.1,0.7,214,259.7,21.6,13,0,50.9,7.5,0,130.85,125.1,11.325,3.65,523.4,500.4,45.3,14.6
"2003-08-09",381.645833333333,11.9791666666667,4.3,NA,328,162.3,12.5,187.3,14.9,53.6,5.9,40.4,223.1,257.4,22,218.6,0,46.1,6.8,5.7,141.5,129.85,11.8,113,566,519.4,47.2,452
"2003-08-10",373.3125,11.7291666666667,4.2,NA,329.1,164.2,12.9,119.4,17.4,60.2,6.8,2.5,248.8,281.9,24.6,217.5,0,49.9,7.5,26.1,148.825,139.05,12.95,91.375,595.3,556.2,51.8,365.5
"2003-08-11",363.041666666667,NA,4.1,NA,318.6,158.9,12.4,22,14.3,51.5,5.7,5.4,160.7,205.3,15.6,0.5,0,47.3,7.1,0,123.4,115.75,10.2,6.975,493.6,463,40.8,27.9
"2003-08-12",318.145833333333,NA,3.9,NA,266.3,132.4,10.4,5.4,9.3,35,3.8,0.4,141.2,175.9,14.8,18,0,35.1,5.3,1.2,104.2,94.6,8.575,6.25,416.8,378.4,34.3,25
"2003-08-13",321.083333333333,11.7291666666667,4.1,NA,296.7,149.8,11.7,9.5,13,48.5,5.3,3.6,186.9,219.3,19.2,17.9,0,40.3,6.2,1.4,124.15,114.475,10.6,8.1,496.6,457.9,42.4,32.4
"2003-08-14",312.3125,NA,4.4,NA,221.6,112.2,8.9,110.9,9.8,36.7,4,4.4,157,187,15.9,66.2,0,34.9,5.3,8.6,97.1,92.7,8.525,47.525,388.4,370.8,34.1,190.1
"2003-08-15",324.125,NA,4.3,NA,214.6,109.9,8.6,33.5,9,36,3.9,27.6,95.8,134.2,9.7,54.3,0,33.3,5.1,0.3,79.85,78.35,6.825,28.925,319.4,313.4,27.3,115.7
"2003-08-16",NA,NA,4.3,NA,208.6,106.5,8.7,17.8,7.6,31.4,3.3,13.2,81.9,112.4,8.4,64.3,0,27.3,4.2,7.6,74.525,69.4,6.15,25.725,298.1,277.6,24.6,102.9
"2003-08-17",NA,NA,4.3,NA,200.9,104.2,8.2,6.9,9.7,36,4,3.5,105.8,137.2,10.5,51.6,0,31.7,5.1,0.2,79.1,77.275,6.95,15.55,316.4,309.1,27.8,62.2
"2003-08-18",NA,NA,4.3,NA,278.2,142.4,11.4,0,10.2,39.5,4.4,0.3,119,158.2,12.2,17.4,0,36.3,5.7,0,101.85,94.1,8.425,4.425,407.4,376.4,33.7,17.7
"2003-08-19",NA,12,4.3,NA,218.8,113.4,9,1.8,8.9,34.6,3.9,1.2,106.1,142.9,11.1,172,0,33.4,5.3,82,83.45,81.075,7.325,64.25,333.8,324.3,29.3,257
"2003-08-20",396.791666666667,NA,4.3,NA,288.5,146.9,11.8,0,12.4,45.6,5.3,0,183.8,219.8,20,0,0,41.8,6.8,0,121.175,113.525,10.975,0,484.7,454.1,43.9,0
"2003-08-21",327.291666666667,11.9375,4.3,NA,283.2,145.2,12.1,34.6,12.5,46.5,5.4,16.2,194.1,231.2,21.4,13.3,0,43.6,7.1,0.1,122.45,116.625,11.5,16.05,489.8,466.5,46,64.2
"2003-08-22",NA,11.9583333333333,4.3,NA,276.4,142.2,11.8,40.8,11.8,44.6,5.2,0.1,174.4,206.9,19.3,27.2,0,38.1,6.4,2.7,115.65,107.95,10.675,17.7,462.6,431.8,42.7,70.8
"2003-08-23",297.875,11.6875,4.1,NA,273.7,138.6,11.8,13.1,10.7,40.1,4.7,0,166.1,193.3,18.3,0,0,34.3,5.7,0,112.625,101.575,10.125,3.275,450.5,406.3,40.5,13.1
"2003-08-24",329.25,11.4375,4,NA,266.6,135.9,11.7,6.5,10.7,40.9,4.8,0.7,116.1,144.3,12.3,12.3,0,31.1,5.5,0,98.35,88.05,8.575,4.875,393.4,352.2,34.3,19.5
"2003-08-25",347.520833333333,11.0833333333333,3.7,NA,162.4,83,7.2,26.9,7.5,28.6,3.5,5.3,82.2,108.8,9.1,25.7,0,26.1,4.6,0.3,63.025,61.625,6.1,14.55,252.1,246.5,24.4,58.2
"2003-08-26",NA,11.625,4.1,NA,261.1,131.6,11.6,63,10.7,38.9,4.8,5,120.9,150.6,13.1,156,0,33.2,6,27.1,98.175,88.575,8.875,62.775,392.7,354.3,35.5,251.1
"2003-08-27",331.104166666667,11.3958333333333,3.9,NA,221.7,113.1,9.8,0,8.1,30.2,3.8,0.2,96.9,126.1,10.8,86.1,0,29.1,5.3,3.6,81.675,74.625,7.425,22.475,326.7,298.5,29.7,89.9
