"Date","Isleta_mean_daily_div_cfs","SanAcacia_mean_daily_div_cfs","MeanPERCN","MeanCHICN","MeanBELCN","MeanCHACN","MeanCACCN","Mean_cfs_SanAcacia","Mean_cfs_BosFarms","Ag_DCU_cfs_5","Riparian_DCU_cfs_5","OpenWater_DCU_cfs_5","Rain_cfs_5","Ag_DCU_cfs_6","Riparian_DCU_cfs_6","OpenWater_DCU_cfs_6","Rain_cfs_6","Ag_DCU_cfs_7","Riparian_DCU_cfs_7","OpenWater_DCU_cfs_7","Rain_cfs_7","Ag_DCU_cfs_8","Riparian_DCU_cfs_8","OpenWater_DCU_cfs_8","Rain_cfs_8"
2011-04-24,228.645833333333,NA,128.645833333333,70,NA,30,NA,166,314,133.005764664599,40.4506297552585,12.6817659629322,0.546509517951462,51.6057646645995,35.8506297552585,12.6817659629322,-0.253490482048538,156.8057646646,102.250629755258,26.2817659629322,-0.553490482048538,9.4057646645995,23.9506297552585,77.9817659629322,-0.553490482048538
2011-04-25,225.395833333333,NA,125.395833333333,70,NA,30,NA,216,423,149.3057646646,46.1506297552585,14.3817659629322,-0.353490482048538,52.6057646645995,37.2506297552585,12.9817659629322,-0.553490482048538,151.3057646646,96.1506297552584,24.7817659629322,-0.553490482048538,9.4057646645995,20.5506297552585,65.8817659629322,-0.553490482048538
2011-04-26,240.041666666667,NA,140.041666666667,70,NA,30,NA,334,412,192.8057646646,61.9506297552585,18.9817659629322,-0.553490482048538,66.0057646645995,48.2506297552585,16.6817659629322,-0.553490482048538,187.005764664599,107.150629755258,29.8817659629322,-0.553490482048538,9.4057646645995,17.0506297552585,89.0817659629322,-0.553490482048538
2011-04-27,247.208333333333,NA,147.208333333333,70,NA,30,NA,379,396,124.005764664599,40.9506297552585,11.9817659629322,-0.553490482048538,42.2057646645995,29.4506297552585,9.2817659629322,-0.553490482048538,124.1057646646,79.3506297552585,19.2817659629322,-0.553490482048538,9.4057646645995,16.8506297552585,65.3817659629322,-0.553490482048538
2011-04-28,NA,NA,NA,NA,NA,NA,NA,354,361,120.3057646646,39.1506297552585,10.9817659629322,-0.553490482048538,48.8057646645995,36.0506297552585,11.5817659629322,-0.553490482048538,144.005764664599,94.9506297552585,22.9817659629322,-0.553490482048538,9.4057646645995,20.3506297552585,71.6817659629322,-0.553490482048538
2011-04-29,NA,NA,NA,NA,NA,NA,NA,241,370,220.2057646646,70.2506297552584,20.6817659629322,-0.553490482048538,68.1057646645995,51.6506297552585,16.8817659629322,-0.553490482048538,206.005764664599,137.750629755258,32.9817659629322,-0.553490482048538,9.4057646645995,28.3506297552585,84.2817659629322,-0.553490482048538
2011-04-30,260.270833333333,NA,160.270833333333,70,NA,30,NA,241,350,171.105764664599,53.8506297552585,15.7817659629322,-0.553490482048538,59.4057646645995,43.8506297552585,13.9817659629322,-0.553490482048538,183.2057646646,124.450629755258,28.8817659629322,-0.553490482048538,9.4057646645995,26.5506297552585,83.9817659629322,-0.553490482048538
2011-05-01,260.208333333333,NA,160.208333333333,70,NA,30,NA,252,346,90.4057646645995,28.2506297552585,7.3817659629322,19.1465095179515,38.2057646645995,26.0506297552585,7.8817659629322,3.34650951795146,110.9057646646,76.8506297552585,16.1817659629322,17.2465095179515,9.4057646645995,18.5506297552585,71.3817659629322,-0.553490482048538
2011-05-02,205.145833333333,NA,105.145833333333,70,NA,30,NA,264,395,83.1057646645995,25.5506297552585,6.6817659629322,-0.553490482048538,33.1057646645995,22.1506297552585,6.1817659629322,-0.553490482048538,95.5057646645995,61.3506297552585,13.4817659629322,-0.553490482048538,9.4057646645995,13.6506297552585,59.1817659629322,-0.553490482048538
2011-05-03,226.166666666667,NA,126.166666666667,70,NA,30,NA,288,374,116.6057646646,36.7506297552585,9.7817659629322,-0.453490482048538,43.9057646645995,31.8506297552585,9.5817659629322,-0.553490482048538,119.6057646646,75.8506297552585,17.3817659629322,-0.553490482048538,9.4057646645995,15.3506297552585,65.2817659629322,-0.553490482048538
2011-05-04,225.895833333333,NA,125.895833333333,70,NA,30,NA,273,350,137.3057646646,44.4506297552585,12.1817659629322,-0.553490482048538,49.7057646645995,36.8506297552585,11.0817659629322,-0.553490482048538,139.4057646646,92.3506297552585,20.8817659629322,-0.553490482048538,9.4057646645995,18.7506297552585,65.4817659629322,-0.553490482048538
2011-05-05,255.5,NA,155.5,70,NA,30,NA,255,310,115.005764664599,36.6506297552585,9.8817659629322,-0.553490482048538,52.1057646645995,39.0506297552585,11.4817659629322,-0.553490482048538,142.2057646646,100.450629755258,21.5817659629322,-0.553490482048538,9.4057646645995,22.3506297552585,59.8817659629322,-0.553490482048538
2011-05-06,267.1875,NA,167.1875,70,NA,30,NA,231,270,137.3057646646,44.3506297552585,11.6817659629322,-0.553490482048538,60.5057646645995,47.2506297552585,14.0817659629322,-0.553490482048538,159.2057646646,108.450629755258,23.8817659629322,-0.553490482048538,9.4057646645995,21.0506297552585,77.4817659629322,-0.553490482048538
2011-05-07,286.333333333333,NA,186.333333333333,70,NA,30,NA,211,258,132.005764664599,44.3506297552585,11.6817659629322,-0.553490482048538,63.2057646645995,50.6506297552585,14.6817659629322,-0.553490482048538,172.505764664599,122.250629755258,25.5817659629322,-0.553490482048538,9.4057646645995,24.3506297552585,71.7817659629322,-0.553490482048538
2011-05-08,295.520833333333,NA,195.520833333333,70,NA,30,NA,238,211,186.4057646646,63.4506297552585,16.6817659629322,-0.553490482048538,75.1057646645995,62.3506297552585,17.8817659629322,-0.553490482048538,212.2057646646,153.250629755258,32.1817659629322,-0.553490482048538,9.4057646645995,30.4506297552585,72.2817659629322,-0.553490482048538
2011-05-09,279.166666666667,NA,179.166666666667,70,NA,30,NA,232,223,222.005764664599,75.1506297552584,19.5817659629322,-0.553490482048538,72.6057646645995,59.9506297552585,16.6817659629322,-0.553490482048538,221.3057646646,162.850629755258,33.1817659629322,-0.553490482048538,9.4057646645995,32.0506297552585,90.0817659629322,-0.553490482048538
2011-05-10,266.208333333333,NA,166.208333333333,70,NA,30,NA,211,243,167.7057646646,57.8506297552585,14.2817659629322,-0.553490482048538,71.6057646645995,59.8506297552585,16.5817659629322,-0.553490482048538,207.605764664599,152.450629755258,30.3817659629322,-0.553490482048538,9.4057646645995,30.0506297552585,77.9817659629322,-0.553490482048538
2011-05-11,248.6875,NA,148.6875,70,NA,30,NA,194,324,143.4057646646,46.9506297552585,11.6817659629322,52.5465095179515,63.9057646645995,52.2506297552585,14.3817659629322,13.0465095179515,173.105764664599,128.850629755258,25.8817659629322,22.2465095179515,9.4057646645995,26.6506297552585,77.8817659629322,-0.553490482048538
2011-05-12,223.333333333333,NA,123.333333333333,70,NA,30,NA,202,378,174.7057646646,56.8506297552585,14.5817659629322,-0.553490482048538,60.9057646645995,49.0506297552585,13.2817659629322,-0.553490482048538,174.005764664599,123.550629755258,24.9817659629322,-0.553490482048538,9.4057646645995,23.0506297552585,71.6817659629322,-0.553490482048538
2011-05-13,239.604166666667,NA,139.604166666667,70,NA,30,NA,236,371,136.9057646646,46.4506297552585,11.2817659629322,-0.553490482048538,62.6057646645995,50.1506297552585,13.2817659629322,-0.553490482048538,144.005764664599,108.150629755258,20.2817659629322,-0.553490482048538,9.4057646645995,22.9506297552585,59.7817659629322,-0.553490482048538
2011-05-14,233.875,NA,133.875,70,NA,30,NA,266,367,221.105764664599,75.7506297552584,18.7817659629322,-0.553490482048538,72.2057646645995,58.7506297552585,15.5817659629322,-0.553490482048538,184.9057646646,138.450629755258,26.3817659629322,-0.553490482048538,9.4057646645995,26.8506297552585,71.8817659629322,-0.553490482048538
2011-05-15,230.791666666667,NA,130.791666666667,70,NA,30,NA,253,387,153.005764664599,52.1506297552585,12.6817659629322,-0.553490482048538,62.0057646645995,53.0506297552585,13.7817659629322,-0.553490482048538,176.8057646646,128.350629755258,25.0817659629322,-0.553490482048538,9.4057646645995,23.4506297552585,71.5817659629322,-0.553490482048538
2011-05-16,229.9375,NA,129.9375,70,NA,30,NA,273,409,171.105764664599,58.5506297552585,14.2817659629322,-0.553490482048538,82.6057646645995,70.6506297552584,18.5817659629322,-0.553490482048538,214.2057646646,161.650629755258,30.7817659629322,-0.553490482048538,9.4057646645995,30.8506297552585,77.9817659629322,-0.553490482048538
2011-05-17,239.958333333333,NA,139.958333333333,70,NA,30,NA,300,373,169.2057646646,58.1506297552585,13.5817659629322,-0.553490482048538,64.8057646645995,54.3506297552585,13.9817659629322,-0.553490482048538,186.9057646646,148.050629755258,26.4817659629322,-0.553490482048538,9.4057646645995,30.7506297552585,77.9817659629322,-0.553490482048538
2011-05-18,265.020833333333,NA,165.020833333333,70,NA,30,NA,332,329,179.9057646646,61.3506297552585,14.7817659629322,11.2465095179515,67.6057646645995,56.9506297552585,14.2817659629322,-0.553490482048538,202.005764664599,160.250629755258,28.4817659629322,-0.553490482048538,9.4057646645995,32.4506297552585,83.9817659629322,-0.553490482048538
2011-05-19,276.520833333333,NA,176.520833333333,70,NA,30,NA,311,339,112.505764664599,37.6506297552585,8.7817659629322,118.646509517951,56.2057646645995,45.4506297552585,11.1817659629322,21.2465095179515,154.105764664599,110.950629755258,20.5817659629322,-0.553490482048538,9.4057646645995,19.1506297552585,77.0817659629322,-0.553490482048538
2011-05-20,276.104166666667,NA,176.104166666667,70,NA,30,NA,301,358,127.005764664599,43.3506297552585,10.0817659629322,-0.553490482048538,64.4057646645995,55.2506297552585,13.5817659629322,-0.553490482048538,167.3057646646,117.250629755258,22.5817659629322,-0.553490482048538,9.4057646645995,19.2506297552585,77.0817659629322,-0.553490482048538
2011-05-21,267.145833333333,NA,167.145833333333,70,NA,30,NA,282,399,161.605764664599,56.2506297552585,12.9817659629322,-0.553490482048538,59.5057646645995,49.7506297552585,12.0817659629322,-0.553490482048538,142.105764664599,98.1506297552584,18.3817659629322,-0.553490482048538,9.4057646645995,15.7506297552585,59.1817659629322,-0.553490482048538
2011-05-22,259.25,NA,159.25,70,NA,30,NA,284,453,131.3057646646,45.4506297552585,10.3817659629322,-0.453490482048538,74.4057646645995,64.8506297552585,15.9817659629322,-0.553490482048538,198.605764664599,135.050629755258,26.5817659629322,-0.553490482048538,9.4057646645995,19.2506297552585,83.0817659629322,-0.553490482048538
2011-05-23,242.583333333333,NA,142.583333333333,70,NA,30,NA,352,461,170.2057646646,59.1506297552585,13.5817659629322,-0.553490482048538,83.8057646645995,75.1506297552584,18.5817659629322,-0.553490482048538,224.2057646646,151.850629755258,29.4817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,77.1817659629322,-0.553490482048538
2011-05-24,239.395833333333,NA,139.395833333333,70,NA,30,NA,362,447,207.605764664599,71.4506297552585,16.4817659629322,-0.553490482048538,76.7057646645995,68.7506297552584,16.6817659629322,-0.553490482048538,225.7057646646,154.950629755258,29.7817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,89.0817659629322,-0.553490482048538
2011-05-25,238.770833333333,NA,138.770833333333,70,NA,30,NA,341,469,155.4057646646,54.0506297552585,12.0817659629322,-0.553490482048538,63.6057646645995,54.6506297552585,12.9817659629322,-0.553490482048538,184.605764664599,130.050629755258,23.9817659629322,-0.553490482048538,9.4057646645995,19.2506297552585,59.3817659629322,-0.553490482048538
2011-05-26,236.25,NA,136.25,70,NA,30,NA,405,482,230.8057646646,79.0506297552585,18.2817659629322,-0.553490482048538,98.6057646645995,90.1506297552584,21.5817659629322,-0.553490482048538,254.9057646646,172.950629755258,33.7817659629322,-0.553490482048538,9.4057646645995,21.4506297552585,89.0817659629322,-0.553490482048538
2011-05-27,227.541666666667,NA,127.541666666667,70,NA,30,NA,414,473,262.905764664599,93.0506297552585,21.0817659629322,-0.553490482048538,90.8057646645995,83.3506297552585,19.5817659629322,-0.553490482048538,227.7057646646,153.250629755258,30.0817659629322,-0.553490482048538,9.4057646645995,19.2506297552585,82.9817659629322,-0.553490482048538
2011-05-28,230.979166666667,NA,130.979166666667,70,NA,30,NA,413,448,235.8057646646,83.7506297552584,18.7817659629322,-0.553490482048538,100.705764664599,92.8506297552585,21.7817659629322,-0.553490482048538,271.905764664599,183.150629755258,35.3817659629322,-0.553490482048538,9.4057646645995,21.4506297552585,83.1817659629322,-0.553490482048538
2011-05-29,236.458333333333,NA,136.458333333333,70,NA,30,NA,341,425,286.6057646646,103.450629755258,23.1817659629322,-0.553490482048538,109.9057646646,101.150629755258,23.7817659629322,-0.553490482048538,308.805764664599,209.550629755258,39.9817659629322,-0.553490482048538,9.4057646645995,23.3506297552585,89.2817659629322,-0.553490482048538
2011-05-30,240,NA,140,70,NA,30,NA,308,458,261.8057646646,93.0506297552585,20.3817659629322,-0.553490482048538,79.1057646645995,71.6506297552584,16.2817659629322,-0.553490482048538,244.4057646646,169.350629755258,31.0817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,83.0817659629322,-0.553490482048538
2011-05-31,240.333333333333,NA,140.333333333333,70,NA,30,NA,298,532,194.005764664599,67.8506297552585,14.7817659629322,-0.553490482048538,70.0057646645995,62.0506297552585,13.6817659629322,-0.553490482048538,176.8057646646,121.950629755258,22.3817659629322,-0.553490482048538,9.4057646645995,17.0506297552585,53.3817659629322,-0.553490482048538
2011-06-01,169.958333333333,NA,139.9375,NA,NA,30.0208333333333,NA,351,567,259.2057646646,92.8506297552585,20.2817659629322,-0.553490482048538,81.3057646645995,74.4506297552585,16.3817659629322,-0.553490482048538,224.005764664599,157.550629755258,28.3817659629322,-0.353490482048538,9.4057646645995,20.8506297552585,65.3817659629322,-0.553490482048538
2011-06-02,165.458333333333,NA,140.604166666667,NA,NA,24.8541666666667,NA,367,599,274.1057646646,97.0506297552585,21.1817659629322,-0.553490482048538,94.1057646645995,86.3506297552585,19.3817659629322,-0.553490482048538,263.3057646646,179.850629755258,33.0817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,71.3817659629322,-0.553490482048538
2011-06-03,158.333333333333,NA,146.041666666667,NA,NA,12.2916666666667,NA,367,682,193.4057646646,69.2506297552584,14.2817659629322,-0.553490482048538,83.4057646645995,75.7506297552584,16.4817659629322,-0.553490482048538,200.105764664599,141.250629755258,24.3817659629322,-0.553490482048538,9.4057646645995,19.1506297552585,65.2817659629322,-0.553490482048538
2011-06-04,170.520833333333,NA,148.666666666667,NA,NA,21.8541666666667,NA,401,882,207.9057646646,73.3506297552585,14.9817659629322,-0.553490482048538,79.2057646645995,70.2506297552584,15.0817659629322,-0.553490482048538,177.8057646646,125.350629755258,21.4817659629322,-0.553490482048538,9.4057646645995,17.5506297552585,47.5817659629322,-0.553490482048538
2011-06-05,159.125,NA,145.895833333333,NA,NA,13.2291666666667,NA,582,862,206.505764664599,73.0506297552585,15.1817659629322,16.1465095179515,78.4057646645995,70.6506297552584,14.8817659629322,23.2465095179515,190.2057646646,134.950629755258,23.5817659629322,32.5465095179515,9.4057646645995,17.5506297552585,59.3817659629322,60.6465095179515
2011-06-06,141.25,NA,139.958333333333,NA,NA,1.29166666666667,NA,649,878,196.605764664599,68.5506297552585,14.0817659629322,130.846509517951,98.5057646645995,91.0506297552585,19.6817659629322,78.3465095179515,248.2057646646,169.950629755258,30.3817659629322,24.3465095179515,9.4057646645995,19.2506297552585,71.1817659629322,-0.553490482048538
2011-06-07,157.458333333333,NA,152.1875,NA,NA,5.27083333333333,NA,649,828,188.3057646646,66.5506297552585,13.7817659629322,-0.553490482048538,117.505764664599,110.850629755258,23.5817659629322,-0.553490482048538,293.2057646646,203.250629755258,36.1817659629322,-0.553490482048538,9.4057646645995,23.2506297552585,71.4817659629322,-0.553490482048538
2011-06-08,NA,NA,NA,NA,NA,NA,NA,663,760,247.7057646646,87.4506297552585,17.7817659629322,-0.553490482048538,104.505764664599,99.2506297552584,20.9817659629322,-0.553490482048538,274.005764664599,187.950629755258,33.4817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,83.1817659629322,-0.553490482048538
2011-06-09,NA,NA,NA,NA,NA,NA,NA,655,734,220.005764664599,76.7506297552584,15.4817659629322,-0.553490482048538,84.2057646645995,79.3506297552585,16.3817659629322,-0.553490482048538,229.3057646646,163.850629755258,27.9817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,83.0817659629322,-0.553490482048538
2011-06-10,236.083333333333,NA,170.083333333333,49.8333333333333,NA,16.1666666666667,NA,660,704,159.8057646646,57.7506297552585,10.8817659629322,-0.553490482048538,82.4057646645995,77.4506297552585,15.4817659629322,-0.553490482048538,216.4057646646,153.750629755258,26.3817659629322,-0.553490482048538,9.4057646645995,19.2506297552585,71.1817659629322,-0.553490482048538
2011-06-11,226.895833333333,NA,163.645833333333,49.8541666666667,NA,13.3958333333333,NA,667,714,209.7057646646,75.8506297552585,14.8817659629322,-0.553490482048538,94.7057646645995,88.4506297552585,18.1817659629322,-0.553490482048538,242.9057646646,170.850629755258,29.5817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,71.2817659629322,-0.553490482048538
2011-06-12,235.854166666667,NA,153.354166666667,65.7083333333333,NA,16.7916666666667,NA,674,695,215.4057646646,77.5506297552585,15.3817659629322,-0.553490482048538,103.705764664599,99.8506297552585,20.3817659629322,-0.553490482048538,264.3057646646,184.850629755258,32.2817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,77.2817659629322,-0.553490482048538
2011-06-13,219.625,NA,130.3125,61.4791666666667,NA,27.8333333333333,NA,686,694,226.605764664599,83.1506297552584,16.2817659629322,-0.553490482048538,111.005764664599,108.150629755258,21.7817659629322,-0.553490482048538,281.905764664599,196.450629755258,33.9817659629322,-0.553490482048538,9.4057646645995,21.4506297552585,77.2817659629322,-0.553490482048538
2011-06-14,229.979166666667,NA,143.479166666667,60,NA,26.5,NA,679,560,218.9057646646,80.0506297552585,15.0817659629322,-0.553490482048538,79.5057646645995,75.5506297552585,14.6817659629322,-0.553490482048538,208.105764664599,148.450629755258,24.7817659629322,-0.553490482048538,9.4057646645995,19.2506297552585,77.0817659629322,-0.553490482048538
2011-06-15,241.854166666667,NA,154.729166666667,65.8125,NA,21.3125,NA,628,430,175.9057646646,63.2506297552585,11.9817659629322,-0.553490482048538,85.0057646645995,80.2506297552584,15.5817659629322,-0.553490482048538,206.3057646646,148.150629755258,24.4817659629322,-0.553490482048538,9.4057646645995,19.1506297552585,65.1817659629322,-0.553490482048538
2011-06-16,257.145833333333,NA,164.395833333333,70.3125,NA,22.4375,NA,493,350,254.3057646646,92.3506297552585,17.8817659629322,-0.553490482048538,109.4057646646,107.750629755258,21.5817659629322,-0.553490482048538,289.7057646646,202.150629755258,34.3817659629322,-0.553490482048538,9.4057646645995,20.8506297552585,83.1817659629322,-0.553490482048538
